"","MES","INDICE","QTD_EMPRESAS","VLR_MERCADO_EM_REAIS","VLR_MERCADO_EM_DOLARES","MEDIA_INDICE","MEDIA_VLR_EM_REAIS","MEDIA_INDICE_PADRONIZADA","MEDIA_VLR_EM_REAIS_PADRONIZADA"
"1",2001-07-01,982.59,14,69017402091.25,28387036602.24,70.185,4929814435.08929,0.559267908552727,0.098970007892304
"2",2001-08-01,925.34,14,65718877175.56,25754938737.03,66.0957142857143,4694205512.54,0.511060275475613,0.0874282320160602
"3",2001-09-01,813.86,14,61036986282.92,22849169424.07,58.1328571428571,4359784734.49429,0.417188014594622,0.0710459591089071
"4",2001-10-01,869.29,16,67293181381.06,24858033091.03,54.330625,4205823836.31625,0.372364388948576,0.063503875552609
"5",2001-11-01,960.83,18,74009957392.81,29267986472.24,53.3794444444444,4111664299.60056,0.361151143796221,0.0588912816931546
"6",2001-12-01,1010.98,18,73894219786.86,31845466206.9,56.1655555555556,4105234432.60333,0.393995956201308,0.058576301755243
"7",2002-01-01,1013.21,18,72046754878.12,29792314798.71,56.2894444444444,4002597493.22889,0.395456453343149,0.0535484253146313
"8",2002-02-01,1124.57,19,80641865017.24,34341991745.5,59.1878947368421,4244308685.1179,0.429625606087852,0.0653891331001316
"9",2002-03-01,1097.24,19,78180929615.4,33646466523.89,57.7494736842105,4114785769.23158,0.412668396648215,0.0590441931469992
"10",2002-04-01,1129.62,21,88267337297.58,37361835892.93,53.7914285714286,4203206537.98,0.366007928333888,0.0633756619413781
"11",2002-05-01,1072.73,23,96235376267.72,38158356965.76,46.6404347826087,4184146794.2487,0.281706534693466,0.0624419821468052
"12",2002-06-01,984.24,24,88150277177.89,30990816051.85,41.01,3672928215.74542,0.215330655620895,0.0373989141975321
"13",2002-07-01,861.38,24,77372454840.88,22567436150.2,35.8908333333333,3223852285.03667,0.154981996815975,0.0154000285544312
"14",2002-08-01,930.34,24,84006612337,27795590224.95,38.7641666666667,3500275514.04167,0.188855051603435,0.0289411751359913
"15",2002-09-01,791.81,26,75646548302.93,19421948779.93,30.4542307692308,2909482627.03577,0.0908911604430672,0
"16",2002-10-01,954.29,26,87300319543.9,23950704950.31,36.7034615384615,3357704597.84231,0.164561880707208,0.0219570527036181
"17",2002-11-01,932.79,26,85896517116.62,23620656432.49,35.8765384615385,3303712196.79308,0.154813477914993,0.019312126589667
"18",2002-12-01,1026.9,28,93194624901.14,26376086067.16,36.675,3328379460.755,0.164226354285523,0.0205205020155557
